iteration,route,scenario,month,meets_efficiency,meets_service,meets_carbon,composite_success
26,Hybrid,1,10,0.0,0.0,0.0,0.0
26,Kazakhstan,1,11,0.0,0.0,0.0,0.0
26,Kyrgyzstan,1,11,0.0,0.0,0.0,0.0
26,Hybrid,1,11,0.0,0.0,0.0,0.0
26,Kazakhstan,1,12,0.0,0.0,0.0,0.0
26,Kyrgyzstan,1,12,0.0,0.0,0.0,0.0
26,Hybrid,1,12,0.0,0.0,0.0,0.0
27,Kazakhstan,1,1,1.0,1.0,1.0,1.0
27,Kyrgyzstan,1,1,1.0,1.0,1.0,1.0
27,Hybrid,1,1,1.0,1.0,0.0,0.0
27,Kazakhstan,1,2,1.0,1.0,1.0,1.0
27,Kyrgyzstan,1,2,1.0,1.0,1.0,1.0
27,Hybrid,1,2,1.0,1.0,1.0,1.0
27,Kazakhstan,1,3,1.0,1.0,1.0,1.0
27,Kyrgyzstan,1,3,1.0,1.0,1.0,1.0
27,Hybrid,1,3,1.0,1.0,1.0,1.0
27,Kazakhstan,1,4,1.0,1.0,1.0,1.0
27,Kyrgyzstan,1,4,1.0,0.0,1.0,0.0
27,Hybrid,1,4,1.0,1.0,1.0,1.0
27,Kazakhstan,1,5,1.0,0.0,1.0,0.0
27,Kyrgyzstan,1,5,1.0,0.0,1.0,0.0
27,Hybrid,1,5,1.0,1.0,1.0,1.0
27,Kazakhstan,1,6,1.0,1.0,1.0,1.0
27,Kyrgyzstan,1,6,0.0,0.0,1.0,0.0
27,Hybrid,1,6,1.0,0.0,1.0,0.0
27,Kazakhstan,1,7,1.0,1.0,1.0,1.0
27,Kyrgyzstan,1,7,0.0,0.0,0.0,0.0
27,Hybrid,1,7,1.0,0.0,1.0,0.0
27,Kazakhstan,1,8,1.0,1.0,0.0,0.0
27,Kyrgyzstan,1,8,0.0,1.0,0.0,0.0
27,Hybrid,1,8,0.0,1.0,0.0,0.0
27,Kazakhstan,1,9,0.0,1.0,0.0,0.0
27,Kyrgyzstan,1,9,0.0,1.0,0.0,0.0
27,Hybrid,1,9,0.0,1.0,0.0,0.0
27,Kazakhstan,1,10,0.0,0.0,0.0,0.0
27,Kyrgyzstan,1,10,0.0,1.0,0.0,0.0
27,Hybrid,1,10,0.0,0.0,0.0,0.0
27,Kazakhstan,1,11,0.0,0.0,0.0,0.0
27,Kyrgyzstan,1,11,0.0,0.0,0.0,0.0
27,Hybrid,1,11,0.0,0.0,0.0,0.0
27,Kazakhstan,1,12,0.0,0.0,0.0,0.0
27,Kyrgyzstan,1,12,0.0,0.0,0.0,0.0
27,Hybrid,1,12,0.0,0.0,0.0,0.0
28,Kazakhstan,1,1,1.0,1.0,1.0,1.0
28,Kyrgyzstan,1,1,1.0,1.0,1.0,1.0
28,Hybrid,1,1,1.0,1.0,0.0,0.0
28,Kazakhstan,1,2,1.0,1.0,1.0,1.0
28,Kyrgyzstan,1,2,1.0,1.0,1.0,1.0
28,Hybrid,1,2,1.0,1.0,1.0,1.0
28,Kazakhstan,1,3,1.0,1.0,1.0,1.0
28,Kyrgyzstan,1,3,1.0,1.0,1.0,1.0
28,Hybrid,1,3,1.0,1.0,1.0,1.0
28,Kazakhstan,1,4,1.0,1.0,1.0,1.0
28,Kyrgyzstan,1,4,1.0,0.0,1.0,0.0
28,Hybrid,1,4,1.0,1.0,1.0,1.0
28,Kazakhstan,1,5,1.0,0.0,1.0,0.0
28,Kyrgyzstan,1,5,1.0,0.0,1.0,0.0
28,Hybrid,1,5,1.0,1.0,1.0,1.0
28,Kazakhstan,1,6,1.0,1.0,1.0,1.0
28,Kyrgyzstan,1,6,0.0,0.0,1.0,0.0
28,Hybrid,1,6,1.0,0.0,1.0,0.0
28,Kazakhstan,1,7,1.0,1.0,1.0,1.0
28,Kyrgyzstan,1,7,0.0,0.0,0.0,0.0
28,Hybrid,1,7,1.0,0.0,1.0,0.0
28,Kazakhstan,1,8,1.0,1.0,0.0,0.0
28,Kyrgyzstan,1,8,0.0,1.0,0.0,0.0
28,Hybrid,1,8,0.0,1.0,0.0,0.0
28,Kazakhstan,1,9,0.0,1.0,0.0,0.0
28,Kyrgyzstan,1,9,0.0,1.0,0.0,0.0
28,Hybrid,1,9,0.0,1.0,0.0,0.0
28,Kazakhstan,1,10,0.0,0.0,0.0,0.0
28,Kyrgyzstan,1,10,0.0,1.0,0.0,0.0
28,Hybrid,1,10,0.0,0.0,0.0,0.0
28,Kazakhstan,1,11,0.0,0.0,0.0,0.0
28,Kyrgyzstan,1,11,0.0,0.0,0.0,0.0
28,Hybrid,1,11,0.0,0.0,0.0,0.0
28,Kazakhstan,1,12,0.0,0.0,0.0,0.0
28,Kyrgyzstan,1,12,0.0,0.0,0.0,0.0
28,Hybrid,1,12,0.0,0.0,0.0,0.0
29,Kazakhstan,1,1,1.0,1.0,1.0,1.0
29,Kyrgyzstan,1,1,1.0,1.0,1.0,1.0
29,Hybrid,1,1,1.0,1.0,0.0,0.0
29,Kazakhstan,1,2,1.0,1.0,1.0,1.0
29,Kyrgyzstan,1,2,1.0,1.0,1.0,1.0
29,Hybrid,1,2,1.0,1.0,1.0,1.0
29,Kazakhstan,1,3,1.0,1.0,1.0,1.0
29,Kyrgyzstan,1,3,1.0,1.0,1.0,1.0
29,Hybrid,1,3,1.0,1.0,1.0,1.0
29,Kazakhstan,1,4,1.0,1.0,1.0,1.0
29,Kyrgyzstan,1,4,1.0,0.0,1.0,0.0
29,Hybrid,1,4,1.0,1.0,1.0,1.0
29,Kazakhstan,1,5,1.0,0.0,1.0,0.0
29,Kyrgyzstan,1,5,1.0,0.0,1.0,0.0
29,Hybrid,1,5,1.0,1.0,1.0,1.0
29,Kazakhstan,1,6,1.0,1.0,1.0,1.0
29,Kyrgyzstan,1,6,0.0,0.0,1.0,0.0
29,Hybrid,1,6,1.0,0.0,1.0,0.0
29,Kazakhstan,1,7,1.0,1.0,1.0,1.0
29,Kyrgyzstan,1,7,0.0,0.0,0.0,0.0
29,Hybrid,1,7,1.0,0.0,1.0,0.0
29,Kazakhstan,1,8,1.0,1.0,0.0,0.0
29,Kyrgyzstan,1,8,0.0,1.0,0.0,0.0
29,Hybrid,1,8,0.0,1.0,0.0,0.0
29,Kazakhstan,1,9,0.0,1.0,0.0,0.0
29,Kyrgyzstan,1,9,0.0,1.0,0.0,0.0
29,Hybrid,1,9,0.0,1.0,0.0,0.0
29,Kazakhstan,1,10,0.0,0.0,0.0,0.0
29,Kyrgyzstan,1,10,0.0,1.0,0.0,0.0
29,Hybrid,1,10,0.0,0.0,0.0,0.0
29,Kazakhstan,1,11,0.0,0.0,0.0,0.0
29,Kyrgyzstan,1,11,0.0,0.0,0.0,0.0
29,Hybrid,1,11,0.0,0.0,0.0,0.0
29,Kazakhstan,1,12,0.0,0.0,0.0,0.0
29,Kyrgyzstan,1,12,0.0,0.0,0.0,0.0
29,Hybrid,1,12,0.0,0.0,0.0,0.0
30,Kazakhstan,1,1,1.0,1.0,1.0,1.0
30,Kyrgyzstan,1,1,1.0,1.0,1.0,1.0
30,Hybrid,1,1,1.0,1.0,0.0,0.0
30,Kazakhstan,1,2,1.0,1.0,1.0,1.0
30,Kyrgyzstan,1,2,1.0,1.0,1.0,1.0
30,Hybrid,1,2,1.0,1.0,1.0,1.0
30,Kazakhstan,1,3,1.0,1.0,1.0,1.0
30,Kyrgyzstan,1,3,1.0,1.0,1.0,1.0
30,Hybrid,1,3,1.0,1.0,1.0,1.0
30,Kazakhstan,1,4,1.0,1.0,1.0,1.0
30,Kyrgyzstan,1,4,1.0,0.0,1.0,0.0
30,Hybrid,1,4,1.0,1.0,1.0,1.0
30,Kazakhstan,1,5,1.0,0.0,1.0,0.0
30,Kyrgyzstan,1,5,1.0,0.0,1.0,0.0
30,Hybrid,1,5,1.0,1.0,1.0,1.0
30,Kazakhstan,1,6,1.0,1.0,1.0,1.0
30,Kyrgyzstan,1,6,0.0,0.0,1.0,0.0
30,Hybrid,1,6,1.0,0.0,1.0,0.0
30,Kazakhstan,1,7,1.0,1.0,1.0,1.0
30,Kyrgyzstan,1,7,0.0,0.0,0.0,0.0
30,Hybrid,1,7,1.0,0.0,1.0,0.0
30,Kazakhstan,1,8,1.0,1.0,0.0,0.0
30,Kyrgyzstan,1,8,0.0,1.0,0.0,0.0
30,Hybrid,1,8,0.0,1.0,0.0,0.0
30,Kazakhstan,1,9,0.0,1.0,0.0,0.0
30,Kyrgyzstan,1,9,0.0,1.0,0.0,0.0
30,Hybrid,1,9,0.0,1.0,0.0,0.0
30,Kazakhstan,1,10,0.0,0.0,0.0,0.0
30,Kyrgyzstan,1,10,0.0,1.0,0.0,0.0
30,Hybrid,1,10,0.0,0.0,0.0,0.0
30,Kazakhstan,1,11,0.0,0.0,0.0,0.0
30,Kyrgyzstan,1,11,0.0,0.0,0.0,0.0
30,Hybrid,1,11,0.0,0.0,0.0,0.0
30,Kazakhstan,1,12,0.0,0.0,0.0,0.0
30,Kyrgyzstan,1,12,0.0,0.0,0.0,0.0
30,Hybrid,1,12,0.0,0.0,0.0,0.0
31,Kazakhstan,1,1,1.0,1.0,1.0,1.0
31,Kyrgyzstan,1,1,1.0,1.0,1.0,1.0
31,Hybrid,1,1,1.0,1.0,0.0,0.0
31,Kazakhstan,1,2,1.0,1.0,1.0,1.0
31,Kyrgyzstan,1,2,1.0,1.0,1.0,1.0
31,Hybrid,1,2,1.0,1.0,1.0,1.0
31,Kazakhstan,1,3,1.0,1.0,1.0,1.0
31,Kyrgyzstan,1,3,1.0,1.0,1.0,1.0
31,Hybrid,1,3,1.0,1.0,1.0,1.0
31,Kazakhstan,1,4,1.0,1.0,1.0,1.0
31,Kyrgyzstan,1,4,1.0,0.0,1.0,0.0
31,Hybrid,1,4,1.0,1.0,1.0,1.0
31,Kazakhstan,1,5,1.0,0.0,1.0,0.0
31,Kyrgyzstan,1,5,1.0,0.0,1.0,0.0
31,Hybrid,1,5,1.0,1.0,1.0,1.0
31,Kazakhstan,1,6,1.0,1.0,1.0,1.0
31,Kyrgyzstan,1,6,0.0,0.0,1.0,0.0
31,Hybrid,1,6,1.0,0.0,1.0,0.0
31,Kazakhstan,1,7,1.0,1.0,1.0,1.0
31,Kyrgyzstan,1,7,0.0,0.0,0.0,0.0
31,Hybrid,1,7,1.0,0.0,1.0,0.0
31,Kazakhstan,1,8,1.0,1.0,0.0,0.0
31,Kyrgyzstan,1,8,0.0,1.0,0.0,0.0
31,Hybrid,1,8,0.0,1.0,0.0,0.0
31,Kazakhstan,1,9,0.0,1.0,0.0,0.0
31,Kyrgyzstan,1,9,0.0,1.0,0.0,0.0
31,Hybrid,1,9,0.0,1.0,0.0,0.0
31,Kazakhstan,1,10,0.0,0.0,0.0,0.0
31,Kyrgyzstan,1,10,0.0,1.0,0.0,0.0
31,Hybrid,1,10,0.0,0.0,0.0,0.0
31,Kazakhstan,1,11,0.0,0.0,0.0,0.0
31,Kyrgyzstan,1,11,0.0,0.0,0.0,0.0
31,Hybrid,1,11,0.0,0.0,0.0,0.0
31,Kazakhstan,1,12,0.0,0.0,0.0,0.0
31,Kyrgyzstan,1,12,0.0,0.0,0.0,0.0
31,Hybrid,1,12,0.0,0.0,0.0,0.0
32,Kazakhstan,1,1,1.0,1.0,1.0,1.0
32,Kyrgyzstan,1,1,1.0,1.0,1.0,1.0
32,Hybrid,1,1,1.0,1.0,0.0,0.0
32,Kazakhstan,1,2,1.0,1.0,1.0,1.0
32,Kyrgyzstan,1,2,1.0,1.0,1.0,1.0
32,Hybrid,1,2,1.0,1.0,1.0,1.0
32,Kazakhstan,1,3,1.0,1.0,1.0,1.0
32,Kyrgyzstan,1,3,1.0,1.0,1.0,1.0
32,Hybrid,1,3,1.0,1.0,1.0,1.0
32,Kazakhstan,1,4,1.0,1.0,1.0,1.0
32,Kyrgyzstan,1,4,1.0,0.0,1.0,0.0
32,Hybrid,1,4,1.0,1.0,1.0,1.0
32,Kazakhstan,1,5,1.0,0.0,1.0,0.0
32,Kyrgyzstan,1,5,1.0,0.0,1.0,0.0
32,Hybrid,1,5,1.0,1.0,1.0,1.0
32,Kazakhstan,1,6,1.0,1.0,1.0,1.0
32,Kyrgyzstan,1,6,0.0,0.0,1.0,0.0
32,Hybrid,1,6,1.0,0.0,1.0,0.0
32,Kazakhstan,1,7,1.0,1.0,1.0,1.0
32,Kyrgyzstan,1,7,0.0,0.0,0.0,0.0
32,Hybrid,1,7,1.0,0.0,1.0,0.0
32,Kazakhstan,1,8,1.0,1.0,0.0,0.0
32,Kyrgyzstan,1,8,0.0,1.0,0.0,0.0
32,Hybrid,1,8,0.0,1.0,0.0,0.0
32,Kazakhstan,1,9,0.0,1.0,0.0,0.0
32,Kyrgyzstan,1,9,0.0,1.0,0.0,0.0
32,Hybrid,1,9,0.0,1.0,0.0,0.0
32,Kazakhstan,1,10,0.0,0.0,0.0,0.0
32,Kyrgyzstan,1,10,0.0,1.0,0.0,0.0
32,Hybrid,1,10,0.0,0.0,0.0,0.0
32,Kazakhstan,1,11,0.0,0.0,0.0,0.0
32,Kyrgyzstan,1,11,0.0,0.0,0.0,0.0
32,Hybrid,1,11,0.0,0.0,0.0,0.0
32,Kazakhstan,1,12,0.0,0.0,0.0,0.0
32,Kyrgyzstan,1,12,0.0,0.0,0.0,0.0
32,Hybrid,1,12,0.0,0.0,0.0,0.0
33,Kazakhstan,1,1,1.0,1.0,1.0,1.0
33,Kyrgyzstan,1,1,1.0,1.0,1.0,1.0
33,Hybrid,1,1,1.0,1.0,0.0,0.0
33,Kazakhstan,1,2,1.0,1.0,1.0,1.0
33,Kyrgyzstan,1,2,1.0,1.0,1.0,1.0
33,Hybrid,1,2,1.0,1.0,1.0,1.0
33,Kazakhstan,1,3,1.0,1.0,1.0,1.0
33,Kyrgyzstan,1,3,1.0,1.0,1.0,1.0
33,Hybrid,1,3,1.0,1.0,1.0,1.0
33,Kazakhstan,1,4,1.0,1.0,1.0,1.0
33,Kyrgyzstan,1,4,1.0,0.0,1.0,0.0
33,Hybrid,1,4,1.0,1.0,1.0,1.0
33,Kazakhstan,1,5,1.0,0.0,1.0,0.0
33,Kyrgyzstan,1,5,1.0,0.0,1.0,0.0
33,Hybrid,1,5,1.0,1.0,1.0,1.0
33,Kazakhstan,1,6,1.0,1.0,1.0,1.0
33,Kyrgyzstan,1,6,0.0,0.0,1.0,0.0
33,Hybrid,1,6,1.0,0.0,1.0,0.0
33,Kazakhstan,1,7,1.0,1.0,1.0,1.0
33,Kyrgyzstan,1,7,0.0,0.0,0.0,0.0
33,Hybrid,1,7,1.0,0.0,1.0,0.0
33,Kazakhstan,1,8,1.0,1.0,0.0,0.0
33,Kyrgyzstan,1,8,0.0,1.0,0.0,0.0
33,Hybrid,1,8,0.0,1.0,0.0,0.0
33,Kazakhstan,1,9,0.0,1.0,0.0,0.0
33,Kyrgyzstan,1,9,0.0,1.0,0.0,0.0
33,Hybrid,1,9,0.0,1.0,0.0,0.0
33,Kazakhstan,1,10,0.0,0.0,0.0,0.0
33,Kyrgyzstan,1,10,0.0,1.0,0.0,0.0
33,Hybrid,1,10,0.0,0.0,0.0,0.0
33,Kazakhstan,1,11,0.0,0.0,0.0,0.0
33,Kyrgyzstan,1,11,0.0,0.0,0.0,0.0
33,Hybrid,1,11,0.0,0.0,0.0,0.0
33,Kazakhstan,1,12,0.0,0.0,0.0,0.0
33,Kyrgyzstan,1,12,0.0,0.0,0.0,0.0
33,Hybrid,1,12,0.0,0.0,0.0,0.0
34,Kazakhstan,1,1,1.0,1.0,1.0,1.0
34,Kyrgyzstan,1,1,1.0,1.0,1.0,1.0
34,Hybrid,1,1,1.0,1.0,0.0,0.0
34,Kazakhstan,1,2,1.0,1.0,1.0,1.0
34,Kyrgyzstan,1,2,1.0,1.0,1.0,1.0
34,Hybrid,1,2,1.0,1.0,1.0,1.0
34,Kazakhstan,1,3,1.0,1.0,1.0,1.0
34,Kyrgyzstan,1,3,1.0,1.0,1.0,1.0
34,Hybrid,1,3,1.0,1.0,1.0,1.0
34,Kazakhstan,1,4,1.0,1.0,1.0,1.0
34,Kyrgyzstan,1,4,1.0,0.0,1.0,0.0
34,Hybrid,1,4,1.0,1.0,1.0,1.0
34,Kazakhstan,1,5,1.0,0.0,1.0,0.0
34,Kyrgyzstan,1,5,1.0,0.0,1.0,0.0
34,Hybrid,1,5,1.0,1.0,1.0,1.0
34,Kazakhstan,1,6,1.0,1.0,1.0,1.0
34,Kyrgyzstan,1,6,0.0,0.0,1.0,0.0
34,Hybrid,1,6,1.0,0.0,1.0,0.0
34,Kazakhstan,1,7,1.0,1.0,1.0,1.0
34,Kyrgyzstan,1,7,0.0,0.0,0.0,0.0
34,Hybrid,1,7,1.0,0.0,1.0,0.0
34,Kazakhstan,1,8,1.0,1.0,0.0,0.0
34,Kyrgyzstan,1,8,0.0,1.0,0.0,0.0
34,Hybrid,1,8,0.0,1.0,0.0,0.0
34,Kazakhstan,1,9,0.0,1.0,0.0,0.0
34,Kyrgyzstan,1,9,0.0,1.0,0.0,0.0
34,Hybrid,1,9,0.0,1.0,0.0,0.0
34,Kazakhstan,1,10,0.0,0.0,0.0,0.0
34,Kyrgyzstan,1,10,0.0,1.0,0.0,0.0
34,Hybrid,1,10,0.0,0.0,0.0,0.0
34,Kazakhstan,1,11,0.0,0.0,0.0,0.0
34,Kyrgyzstan,1,11,0.0,0.0,0.0,0.0
34,Hybrid,1,11,0.0,0.0,0.0,0.0
34,Kazakhstan,1,12,0.0,0.0,0.0,0.0
34,Kyrgyzstan,1,12,0.0,0.0,0.0,0.0
34,Hybrid,1,12,0.0,0.0,0.0,0.0
35,Kazakhstan,1,1,1.0,1.0,1.0,1.0
35,Kyrgyzstan,1,1,1.0,1.0,1.0,1.0
35,Hybrid,1,1,1.0,1.0,0.0,0.0
35,Kazakhstan,1,2,1.0,1.0,1.0,1.0
35,Kyrgyzstan,1,2,1.0,1.0,1.0,1.0
35,Hybrid,1,2,1.0,1.0,1.0,1.0
35,Kazakhstan,1,3,1.0,1.0,1.0,1.0
35,Kyrgyzstan,1,3,1.0,1.0,1.0,1.0
35,Hybrid,1,3,1.0,1.0,1.0,1.0
35,Kazakhstan,1,4,1.0,1.0,1.0,1.0
35,Kyrgyzstan,1,4,1.0,0.0,1.0,0.0
35,Hybrid,1,4,1.0,1.0,1.0,1.0
35,Kazakhstan,1,5,1.0,0.0,1.0,0.0
35,Kyrgyzstan,1,5,1.0,0.0,1.0,0.0
35,Hybrid,1,5,1.0,1.0,1.0,1.0
35,Kazakhstan,1,6,1.0,1.0,1.0,1.0
35,Kyrgyzstan,1,6,0.0,0.0,1.0,0.0
35,Hybrid,1,6,1.0,0.0,1.0,0.0
35,Kazakhstan,1,7,1.0,1.0,1.0,1.0
35,Kyrgyzstan,1,7,0.0,0.0,0.0,0.0
35,Hybrid,1,7,1.0,0.0,1.0,0.0
35,Kazakhstan,1,8,1.0,1.0,0.0,0.0
35,Kyrgyzstan,1,8,0.0,1.0,0.0,0.0
35,Hybrid,1,8,0.0,1.0,0.0,0.0
35,Kazakhstan,1,9,0.0,1.0,0.0,0.0
35,Kyrgyzstan,1,9,0.0,1.0,0.0,0.0
35,Hybrid,1,9,0.0,1.0,0.0,0.0
35,Kazakhstan,1,10,0.0,0.0,0.0,0.0
35,Kyrgyzstan,1,10,0.0,1.0,0.0,0.0
35,Hybrid,1,10,0.0,0.0,0.0,0.0
35,Kazakhstan,1,11,0.0,0.0,0.0,0.0
35,Kyrgyzstan,1,11,0.0,0.0,0.0,0.0
35,Hybrid,1,11,0.0,0.0,0.0,0.0
35,Kazakhstan,1,12,0.0,0.0,0.0,0.0
35,Kyrgyzstan,1,12,0.0,0.0,0.0,0.0
35,Hybrid,1,12,0.0,0.0,0.0,0.0
36,Kazakhstan,1,1,1.0,1.0,1.0,1.0
36,Kyrgyzstan,1,1,1.0,1.0,1.0,1.0
36,Hybrid,1,1,1.0,1.0,0.0,0.0
36,Kazakhstan,1,2,1.0,1.0,1.0,1.0
36,Kyrgyzstan,1,2,1.0,1.0,1.0,1.0
36,Hybrid,1,2,1.0,1.0,1.0,1.0
36,Kazakhstan,1,3,1.0,1.0,1.0,1.0
36,Kyrgyzstan,1,3,1.0,1.0,1.0,1.0
36,Hybrid,1,3,1.0,1.0,1.0,1.0
36,Kazakhstan,1,4,1.0,1.0,1.0,1.0
36,Kyrgyzstan,1,4,1.0,0.0,1.0,0.0
36,Hybrid,1,4,1.0,1.0,1.0,1.0
36,Kazakhstan,1,5,1.0,0.0,1.0,0.0
36,Kyrgyzstan,1,5,1.0,0.0,1.0,0.0
36,Hybrid,1,5,1.0,1.0,1.0,1.0
36,Kazakhstan,1,6,1.0,1.0,1.0,1.0
36,Kyrgyzstan,1,6,0.0,0.0,1.0,0.0
36,Hybrid,1,6,1.0,0.0,1.0,0.0
36,Kazakhstan,1,7,1.0,1.0,1.0,1.0
36,Kyrgyzstan,1,7,0.0,0.0,0.0,0.0
36,Hybrid,1,7,1.0,0.0,1.0,0.0
36,Kazakhstan,1,8,1.0,1.0,0.0,0.0
36,Kyrgyzstan,1,8,0.0,1.0,0.0,0.0
36,Hybrid,1,8,0.0,1.0,0.0,0.0
36,Kazakhstan,1,9,0.0,1.0,0.0,0.0
36,Kyrgyzstan,1,9,0.0,1.0,0.0,0.0
36,Hybrid,1,9,0.0,1.0,0.0,0.0
36,Kazakhstan,1,10,0.0,0.0,0.0,0.0
36,Kyrgyzstan,1,10,0.0,1.0,0.0,0.0
36,Hybrid,1,10,0.0,0.0,0.0,0.0
36,Kazakhstan,1,11,0.0,0.0,0.0,0.0
36,Kyrgyzstan,1,11,0.0,0.0,0.0,0.0
36,Hybrid,1,11,0.0,0.0,0.0,0.0
36,Kazakhstan,1,12,0.0,0.0,0.0,0.0
36,Kyrgyzstan,1,12,0.0,0.0,0.0,0.0
36,Hybrid,1,12,0.0,0.0,0.0,0.0
37,Kazakhstan,1,1,1.0,1.0,1.0,1.0
37,Kyrgyzstan,1,1,1.0,1.0,1.0,1.0
37,Hybrid,1,1,1.0,1.0,0.0,0.0
37,Kazakhstan,1,2,1.0,1.0,1.0,1.0
37,Kyrgyzstan,1,2,1.0,1.0,1.0,1.0
37,Hybrid,1,2,1.0,1.0,1.0,1.0
37,Kazakhstan,1,3,1.0,1.0,1.0,1.0
37,Kyrgyzstan,1,3,1.0,1.0,1.0,1.0
37,Hybrid,1,3,1.0,1.0,1.0,1.0
37,Kazakhstan,1,4,1.0,1.0,1.0,1.0
37,Kyrgyzstan,1,4,1.0,0.0,1.0,0.0
37,Hybrid,1,4,1.0,1.0,1.0,1.0
37,Kazakhstan,1,5,1.0,0.0,1.0,0.0
37,Kyrgyzstan,1,5,1.0,0.0,1.0,0.0
37,Hybrid,1,5,1.0,1.0,1.0,1.0
37,Kazakhstan,1,6,1.0,1.0,1.0,1.0
37,Kyrgyzstan,1,6,0.0,0.0,1.0,0.0
37,Hybrid,1,6,1.0,0.0,1.0,0.0
37,Kazakhstan,1,7,1.0,1.0,1.0,1.0
37,Kyrgyzstan,1,7,0.0,0.0,0.0,0.0
37,Hybrid,1,7,1.0,0.0,1.0,0.0
37,Kazakhstan,1,8,1.0,1.0,0.0,0.0
37,Kyrgyzstan,1,8,0.0,1.0,0.0,0.0
37,Hybrid,1,8,0.0,1.0,0.0,0.0
37,Kazakhstan,1,9,0.0,1.0,0.0,0.0
37,Kyrgyzstan,1,9,0.0,1.0,0.0,0.0
37,Hybrid,1,9,0.0,1.0,0.0,0.0
37,Kazakhstan,1,10,0.0,0.0,0.0,0.0
37,Kyrgyzstan,1,10,0.0,1.0,0.0,0.0
37,Hybrid,1,10,0.0,0.0,0.0,0.0
37,Kazakhstan,1,11,0.0,0.0,0.0,0.0
37,Kyrgyzstan,1,11,0.0,0.0,0.0,0.0
37,Hybrid,1,11,0.0,0.0,0.0,0.0
37,Kazakhstan,1,12,0.0,0.0,0.0,0.0
37,Kyrgyzstan,1,12,0.0,0.0,0.0,0.0
37,Hybrid,1,12,0.0,0.0,0.0,0.0
38,Kazakhstan,1,1,1.0,1.0,1.0,1.0
38,Kyrgyzstan,1,1,1.0,1.0,1.0,1.0
38,Hybrid,1,1,1.0,1.0,0.0,0.0
38,Kazakhstan,1,2,1.0,1.0,1.0,1.0
38,Kyrgyzstan,1,2,1.0,1.0,1.0,1.0
38,Hybrid,1,2,1.0,1.0,1.0,1.0
38,Kazakhstan,1,3,1.0,1.0,1.0,1.0
38,Kyrgyzstan,1,3,1.0,1.0,1.0,1.0
38,Hybrid,1,3,1.0,1.0,1.0,1.0
38,Kazakhstan,1,4,1.0,1.0,1.0,1.0
38,Kyrgyzstan,1,4,1.0,0.0,1.0,0.0
38,Hybrid,1,4,1.0,1.0,1.0,1.0
38,Kazakhstan,1,5,1.0,0.0,1.0,0.0
38,Kyrgyzstan,1,5,1.0,0.0,1.0,0.0
38,Hybrid,1,5,1.0,1.0,1.0,1.0
38,Kazakhstan,1,6,1.0,1.0,1.0,1.0
38,Kyrgyzstan,1,6,0.0,0.0,1.0,0.0
38,Hybrid,1,6,1.0,0.0,1.0,0.0
38,Kazakhstan,1,7,1.0,1.0,1.0,1.0
38,Kyrgyzstan,1,7,0.0,0.0,0.0,0.0
38,Hybrid,1,7,1.0,0.0,1.0,0.0
38,Kazakhstan,1,8,1.0,1.0,0.0,0.0
38,Kyrgyzstan,1,8,0.0,1.0,0.0,0.0
38,Hybrid,1,8,0.0,1.0,0.0,0.0
38,Kazakhstan,1,9,0.0,1.0,0.0,0.0
38,Kyrgyzstan,1,9,0.0,1.0,0.0,0.0
38,Hybrid,1,9,0.0,1.0,0.0,0.0
38,Kazakhstan,1,10,0.0,0.0,0.0,0.0
38,Kyrgyzstan,1,10,0.0,1.0,0.0,0.0
38,Hybrid,1,10,0.0,0.0,0.0,0.0
38,Kazakhstan,1,11,0.0,0.0,0.0,0.0
38,Kyrgyzstan,1,11,0.0,0.0,0.0,0.0
38,Hybrid,1,11,0.0,0.0,0.0,0.0
38,Kazakhstan,1,12,0.0,0.0,0.0,0.0
38,Kyrgyzstan,1,12,0.0,0.0,0.0,0.0
38,Hybrid,1,12,0.0,0.0,0.0,0.0
39,Kazakhstan,1,1,1.0,1.0,1.0,1.0
39,Kyrgyzstan,1,1,1.0,1.0,1.0,1.0
39,Hybrid,1,1,1.0,1.0,0.0,0.0
39,Kazakhstan,1,2,1.0,1.0,1.0,1.0
39,Kyrgyzstan,1,2,1.0,1.0,1.0,1.0
39,Hybrid,1,2,1.0,1.0,1.0,1.0
39,Kazakhstan,1,3,1.0,1.0,1.0,1.0
39,Kyrgyzstan,1,3,1.0,1.0,1.0,1.0
39,Hybrid,1,3,1.0,1.0,1.0,1.0
39,Kazakhstan,1,4,1.0,1.0,1.0,1.0
39,Kyrgyzstan,1,4,1.0,0.0,1.0,0.0
39,Hybrid,1,4,1.0,1.0,1.0,1.0
39,Kazakhstan,1,5,1.0,0.0,1.0,0.0
39,Kyrgyzstan,1,5,1.0,0.0,1.0,0.0
39,Hybrid,1,5,1.0,1.0,1.0,1.0
39,Kazakhstan,1,6,1.0,1.0,1.0,1.0
39,Kyrgyzstan,1,6,0.0,0.0,1.0,0.0
39,Hybrid,1,6,1.0,0.0,1.0,0.0
39,Kazakhstan,1,7,1.0,1.0,1.0,1.0
39,Kyrgyzstan,1,7,0.0,0.0,0.0,0.0
39,Hybrid,1,7,1.0,0.0,1.0,0.0
39,Kazakhstan,1,8,1.0,1.0,0.0,0.0
39,Kyrgyzstan,1,8,0.0,1.0,0.0,0.0
39,Hybrid,1,8,0.0,1.0,0.0,0.0
39,Kazakhstan,1,9,0.0,1.0,0.0,0.0
39,Kyrgyzstan,1,9,0.0,1.0,0.0,0.0
